empty_slots,extra,free_bikes,id,latitude,longitude,name,timestamp,ebikes,has_ebikes,last_updated,payment_0,payment_1,payment-terminal,rental_uris_android,rental_uris_ios,renting,returning,slots,uid
8,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291824, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '66db5e6a-0aca-11e7-82f6-3863bb44ef7c'}",11,f3a68c3b4b6614f7c5c706b96c867386,40.69766564,-73.98476437,Concord St & Bridge St,2023-10-03 00:11:38.863000+00:00,2,True,1696291824,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,66db5e6a-0aca-11e7-82f6-3863bb44ef7c
10,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291828, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 18, 'uid': '915057d4-edbc-4c73-8d81-dda33d600d58'}",8,fe77d499d0064660a936aa00f1519bb2,40.72755146730012,-74.07106071710587,Glenwood Ave,2023-10-03 00:11:37.513000+00:00,1,True,1696291828,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,18,915057d4-edbc-4c73-8d81-dda33d600d58
22,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291838, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 39, 'uid': '43eac213-4603-4bc2-b6d6-b45013396282'}",10,0eb723b81edb20e3c37f880c08349b69,40.70140317257725,-73.98672670125961,Jay St & York St,2023-10-03 00:11:37.927000+00:00,0,True,1696291838,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,39,43eac213-4603-4bc2-b6d6-b45013396282
0,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291828, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '66de43a5-0aca-11e7-82f6-3863bb44ef7c'}",25,b403bf73c64da4222ff782e461c685ea,40.7934337,-73.94945003,E 106 St & Madison Ave,2023-10-03 00:11:39.204000+00:00,4,True,1696291828,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,66de43a5-0aca-11e7-82f6-3863bb44ef7c
15,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291794, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '66de4078-0aca-11e7-82f6-3863bb44ef7c'}",7,7f71de48a1ae570569fa1246d05f5a7a,40.6787242,-73.99599099,Smith St & 3 St,2023-10-03 00:11:37.978000+00:00,0,True,1696291794,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,66de4078-0aca-11e7-82f6-3863bb44ef7c
13,"{'ebikes': 6, 'has_ebikes': True, 'last_updated': 1696291845, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '66de3fde-0aca-11e7-82f6-3863bb44ef7c'}",10,d8cc1bee00e38a208fe6a86d56e1899c,40.804213,-73.96699104,Cathedral Pkwy & Broadway,2023-10-03 00:11:37.772000+00:00,6,True,1696291845,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,66de3fde-0aca-11e7-82f6-3863bb44ef7c
31,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291819, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 53, 'uid': '66de2b2f-0aca-11e7-82f6-3863bb44ef7c'}",18,41fe4253b2718d27817c0327887bf19a,40.6777287,-73.99364123,3 St & Hoyt St,2023-10-03 00:11:39.152000+00:00,1,True,1696291819,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,53,66de2b2f-0aca-11e7-82f6-3863bb44ef7c
58,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291854, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 80, 'uid': '66dc8382-0aca-11e7-82f6-3863bb44ef7c'}",8,3b6d288572e702d96fe3a28c150adc1b,40.75594159,-74.0021163,W 34 St & 11 Ave,2023-10-03 00:11:37.785000+00:00,0,True,1696291854,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,80,66dc8382-0aca-11e7-82f6-3863bb44ef7c
54,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291849, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 60, 'uid': '66dc840f-0aca-11e7-82f6-3863bb44ef7c'}",5,6563287f413683fd05df03545ae7dc07,40.74765947,-73.98490707,E 33 St & 5 Ave,2023-10-03 00:11:38.370000+00:00,1,True,1696291849,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,60,66dc840f-0aca-11e7-82f6-3863bb44ef7c
66,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291841, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 75, 'uid': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}",1,794d5d269c3cec97db767f747a12594f,40.75714758,-73.97207836,E 51 St & Lexington Ave,2023-10-03 00:11:37.848000+00:00,1,True,1696291841,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,75,66dc81ce-0aca-11e7-82f6-3863bb44ef7c
42,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291842, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 57, 'uid': '66dc8527-0aca-11e7-82f6-3863bb44ef7c'}",3,80e56214df3108c1777ec61c3a79a63b,40.74290902,-73.97706058,2 Ave & E 31 St,2023-10-03 00:11:38.216000+00:00,1,True,1696291842,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,57,66dc8527-0aca-11e7-82f6-3863bb44ef7c
20,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': 'add829db-2feb-4e81-af61-056791a6e53b'}",5,810be6dc6e1af5fd4e2c3853f9c5d7ed,40.6737236,-73.9631611,St Johns Pl & Washington Ave,2023-10-03 00:11:38.361000+00:00,3,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,add829db-2feb-4e81-af61-056791a6e53b
17,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291806, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': 'c83e1ef5-776e-417e-8ee2-d08ca121f884'}",3,a7638c15dde84c27b842458a7aa12d6a,40.6740123,-73.9671457,Underhill Ave & Lincoln Pl,2023-10-03 00:11:37.834000+00:00,2,True,1696291806,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,c83e1ef5-776e-417e-8ee2-d08ca121f884
9,"{'ebikes': 6, 'has_ebikes': True, 'last_updated': 1696291856, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': '17aeb1e3-fd18-4cf9-9473-17dfa5b0a312'}",8,d577ae3fa5542a100948e4c54cba8f18,40.6691783,-73.9554162,Union St & Bedford Ave,2023-10-03 00:11:37.952000+00:00,6,True,1696291856,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,17aeb1e3-fd18-4cf9-9473-17dfa5b0a312
1,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291816, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': 'ec42fb3a-af54-46aa-a8b3-b17d72ed4475'}",17,bf15eefc998dc8bf6d95dc4d4aeb330e,40.7638753,-73.9364848,34 Ave & 13 St,2023-10-03 00:11:37.898000+00:00,0,True,1696291816,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,ec42fb3a-af54-46aa-a8b3-b17d72ed4475
14,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291835, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '66dc192f-0aca-11e7-82f6-3863bb44ef7c'}",4,4449cb908b55ad07a725cc4c1412baac,40.70853074,-73.96408963,Bedford Ave & S 9 St,2023-10-03 00:11:38.358000+00:00,2,True,1696291835,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,66dc192f-0aca-11e7-82f6-3863bb44ef7c
1,"{'ebikes': 19, 'has_ebikes': True, 'last_updated': 1696291839, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 46, 'uid': '66dc17df-0aca-11e7-82f6-3863bb44ef7c'}",38,141163c2b3b7cee1e063f53191c19095,40.75255434,-73.97282625,E 45 St & 3 Ave,2023-10-03 00:11:37.328000+00:00,19,True,1696291839,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,46,66dc17df-0aca-11e7-82f6-3863bb44ef7c
93,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291839, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 107, 'uid': '66dc1beb-0aca-11e7-82f6-3863bb44ef7c'}",8,e99f3e89fa8216f552ec1b01f29e4077,40.72740794,-73.98142006,E 10 St & Avenue A,2023-10-03 00:11:38.085000+00:00,5,True,1696291839,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,107,66dc1beb-0aca-11e7-82f6-3863bb44ef7c
30,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 42, 'uid': '66dd4772-0aca-11e7-82f6-3863bb44ef7c'}",8,177ac66dec88695ba730f8b5d04850db,40.76873687,-73.96119945,3 Ave & E 71 St,2023-10-03 00:11:38.694000+00:00,1,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,42,66dd4772-0aca-11e7-82f6-3863bb44ef7c
23,"{'ebikes': 7, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 47, 'uid': '66dd470b-0aca-11e7-82f6-3863bb44ef7c'}",23,1ddfe7ef2cc8b16bda7e139c2ae76d2b,40.7728384,-73.94989233,E 81 St & York Ave,2023-10-03 00:11:39.417000+00:00,7,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,47,66dd470b-0aca-11e7-82f6-3863bb44ef7c
3,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 39, 'uid': '66dd1585-0aca-11e7-82f6-3863bb44ef7c'}",34,c7479c9a2a0cc60e199bffe89ad2cbcc,40.71924,-73.95242,Union Ave & N 12 St,2023-10-03 00:11:38.492000+00:00,3,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,39,66dd1585-0aca-11e7-82f6-3863bb44ef7c
5,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291846, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 26, 'uid': '66dd0808-0aca-11e7-82f6-3863bb44ef7c'}",20,5f7338a7df326201bdb40c3a305e3fb6,40.71929301,-73.94500379,Graham Ave & Herbert St,2023-10-03 00:11:38.430000+00:00,0,True,1696291846,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,26,66dd0808-0aca-11e7-82f6-3863bb44ef7c
12,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291827, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66dc1545-0aca-11e7-82f6-3863bb44ef7c'}",9,8c3b74f9dc3ad4b96966efcf949bdfd7,40.68216564,-73.95399026,Hancock St & Bedford Ave,2023-10-03 00:11:38.514000+00:00,1,True,1696291827,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66dc1545-0aca-11e7-82f6-3863bb44ef7c
15,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291848, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': '66dc1687-0aca-11e7-82f6-3863bb44ef7c'}",6,4a1c8658155444641bdb4e418fa30794,40.6809833854,-73.9500479759,Macon St & Nostrand Ave,2023-10-03 00:11:37.891000+00:00,1,True,1696291848,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,66dc1687-0aca-11e7-82f6-3863bb44ef7c
45,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291836, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 74, 'uid': '66dc120f-0aca-11e7-82f6-3863bb44ef7c'}",18,b514523a295a23616e434d2b7fcd308d,40.74173969,-73.99415556,W 21 St & 6 Ave,2023-10-03 00:11:37.217000+00:00,0,True,1696291836,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,74,66dc120f-0aca-11e7-82f6-3863bb44ef7c
2,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291851, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '2868db5b-df51-4c36-8515-ef77a5b092c2'}",17,7904c5b866ef0c09101e84fdda91e11c,40.70538,-73.92535,Irving Ave & Jefferson St,2023-10-03 00:11:38.336000+00:00,0,True,1696291851,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,2868db5b-df51-4c36-8515-ef77a5b092c2
7,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291856, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66db9675-0aca-11e7-82f6-3863bb44ef7c'}",4,68d2b9e52ce081a319bdad2514ea2463,40.72903917,-73.99404649,Washington Pl & Broadway,2023-10-03 00:11:38.253000+00:00,0,True,1696291856,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66db9675-0aca-11e7-82f6-3863bb44ef7c
37,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291830, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 44, 'uid': '66db95e5-0aca-11e7-82f6-3863bb44ef7c'}",3,5f5b167751bfb54c354d9ca2a527f09e,40.74238787,-73.99726235,W 20 St & 7 Ave,2023-10-03 00:11:38.716000+00:00,0,True,1696291830,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,44,66db95e5-0aca-11e7-82f6-3863bb44ef7c
11,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291830, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66db930d-0aca-11e7-82f6-3863bb44ef7c'}",12,506ef3941933df4d38b00a3ae3fae8f2,40.71173107,-73.99193043,Pike St & Monroe St,2023-10-03 00:11:37.510000+00:00,1,True,1696291830,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66db930d-0aca-11e7-82f6-3863bb44ef7c
49,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291848, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 62, 'uid': '66db90f1-0aca-11e7-82f6-3863bb44ef7c'}",7,b6d8f527e18cf6480eee00936e1b6e82,40.71450451,-74.00562789,Reade St & Broadway,2023-10-03 00:11:37.933000+00:00,0,True,1696291848,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,62,66db90f1-0aca-11e7-82f6-3863bb44ef7c
6,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 36, 'uid': '66db93a1-0aca-11e7-82f6-3863bb44ef7c'}",23,a350375466cc6ca0ebb140916c3a2257,40.71219906,-73.97948148,Cherry St,2023-10-03 00:11:38.018000+00:00,3,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,36,66db93a1-0aca-11e7-82f6-3863bb44ef7c
9,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291847, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': '66dde703-0aca-11e7-82f6-3863bb44ef7c'}",16,c5ae12324e657ff1f5a2a702a573f56a,40.686371,-73.99383324,Warren St & Court St,2023-10-03 00:11:38.816000+00:00,0,True,1696291847,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,66dde703-0aca-11e7-82f6-3863bb44ef7c
13,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291809, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '66dde76a-0aca-11e7-82f6-3863bb44ef7c'}",10,b8235d3025c1626351d5291f4f5e14b3,40.78813,-73.95206,E 98 St & Park Ave,2023-10-03 00:11:39.253000+00:00,4,True,1696291809,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,66dde76a-0aca-11e7-82f6-3863bb44ef7c
17,"{'ebikes': 6, 'has_ebikes': True, 'last_updated': 1696291857, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 72, 'uid': '66dde630-0aca-11e7-82f6-3863bb44ef7c'}",52,ebb1cf8510ded98f7e9ee8cf76a9ea28,40.782454175279874,-73.9489196240902,E 93 St & 2 Ave,2023-10-03 00:11:38.311000+00:00,6,True,1696291857,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,72,66dde630-0aca-11e7-82f6-3863bb44ef7c
3,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291775, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': '66dde4ef-0aca-11e7-82f6-3863bb44ef7c'}",14,0bda8150467a951310434df139d9e32e,40.7921,-73.9739,W 92 St & Broadway,2023-10-03 00:11:38.309000+00:00,5,True,1696291775,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,66dde4ef-0aca-11e7-82f6-3863bb44ef7c
3,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291850, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 43, 'uid': '66dea4bf-0aca-11e7-82f6-3863bb44ef7c'}",36,21a780d76029121d494a44fc546334e0,40.71915571696044,-73.94885390996933,Bayard St & Leonard St,2023-10-03 00:11:38.408000+00:00,0,True,1696291850,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,43,66dea4bf-0aca-11e7-82f6-3863bb44ef7c
0,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291852, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '66dea52b-0aca-11e7-82f6-3863bb44ef7c'}",12,1909fdefee61c79081ff155421ce2448,40.71335226222875,-73.9491033554077,Devoe St & Lorimer St,2023-10-03 00:11:37.968000+00:00,2,True,1696291852,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,66dea52b-0aca-11e7-82f6-3863bb44ef7c
